ufn,spp,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,weight,length.lab,length.field,all.cal,all.leps,site.region,week,year
U1129,SO,06/20/15,J04,JE192,JN292,1,0,NA,3,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,NA,124,NA,1,0,J,25,2015
U1110,SO,06/20/15,J04,JE192,JN292,0,0,NA,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.3,109,NA,0,0,J,25,2015
U1152,SO,06/20/15,J04,JE192,JN292,3,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,21.9,124,NA,0,0,J,25,2015
U1130,SO,06/20/15,J04,JE192,JN292,0,0,NA,5,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.4,126,NA,0,0,J,25,2015
U1151,SO,06/20/15,J04,JE192,JN292,0,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.8,110,NA,0,0,J,25,2015
U1173,SO,06/20/15,J07,JE195,JN295,2,0,NA,1,3,NA,1,0,0,0,1,0,0,1,0,0,0,0,NA,lab_finescale,18.6,120,NA,1,1,J,25,2015
U1157,SO,06/20/15,J07,JE195,JN295,0,0,NA,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.1,106,NA,0,0,J,25,2015
U1155,SO,06/20/15,J07,JE195,JN295,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.2,115,NA,0,0,J,25,2015
U1164,SO,06/20/15,J07,JE195,JN295,1,0,NA,1,10,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,19,115,NA,1,0,J,25,2015
U1191,SO,06/20/15,J07,JE195,JN295,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,23,128,NA,0,0,J,25,2015
U1156,SO,06/20/15,J07,JE195,JN295,0,0,NA,3,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,PAL missing posterior end,lab_finescale,13.3,106,NA,1,0,J,25,2015
U1168,SO,06/20/15,J07,JE195,JN295,0,0,NA,5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.8,115,NA,0,0,J,25,2015
U1169,SO,06/20/15,J07,JE195,JN295,1,0,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,Cal C4 UNID missing posterior end,lab_finescale,20.2,126,NA,0,0,J,25,2015
U1160,SO,06/20/15,J07,JE195,JN295,0,0,NA,2,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,20.4,121,NA,1,0,J,25,2015
U1193,SO,06/20/15,J07,JE195,JN295,0,0,NA,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.5,110,NA,0,0,J,25,2015
U972,SO,06/20/15,J08,JE193,JN293,2,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15,112,NA,0,0,J,25,2015
U742,SO,06/20/15,J08,JE193,JN293,0,0,NA,10,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,18.7,118,NA,1,0,J,25,2015
U971,SO,06/20/15,J08,JE193,JN293,0,0,NA,6,1,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_finescale,14,105,NA,2,0,J,25,2015
U741,SO,06/20/15,J08,JE193,JN293,1,0,NA,2,9,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.2,115,NA,0,0,J,25,2015
U604,SO,06/20/15,J08,JE193,JN293,2,0,NA,4,6,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,14.2,106,NA,1,0,J,25,2015
U3089,CU,06/20/15,D09,DE206,DN306,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,24.7,136,NA,1,0,D,25,2015
U3092,CU,06/20/15,D09,DE206,DN306,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles,10.2,103,NA,2,0,D,25,2015
U3144,CU,06/20/15,D09,DE206,DN306,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,20.1,132,NA,1,0,D,25,2015
U3147,CU,06/20/15,D09,DE206,DN306,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,24.9,135,NA,1,0,D,25,2015
U3150,CU,06/20/15,D09,DE206,DN306,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,21.9,134,NA,1,0,D,25,2015
U997,SO,06/20/15,D09,DE206,DN306,2,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.7,114,NA,0,0,D,25,2015
U996,SO,06/20/15,D09,DE206,DN306,2,0,NA,5,5,NA,1,3,0,0,4,1,0,0,0,0,0,0,one Cal cop smashed- LONG tether,lab_finescale,13.3,105,NA,5,0,D,25,2015
U998,SO,06/20/15,D09,DE206,DN306,1,0,NA,8,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,17.9,118,NA,1,0,D,25,2015
U1001,SO,06/20/15,D09,DE206,DN306,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.6,123,NA,0,0,D,25,2015
U1004,SO,06/20/15,D09,DE206,DN306,0,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,18.5,115,NA,1,0,D,25,2015
U1012,SO,06/20/15,D09,DE206,DN306,2,0,NA,7,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.9,91,NA,0,0,D,25,2015
U989,SO,06/20/15,D09,DE206,DN306,1,1,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12.3,123,NA,1,0,D,25,2015
U990,SO,06/20/15,D09,DE206,DN306,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13,106,NA,0,0,D,25,2015
U1002,SO,06/20/15,D09,DE206,DN306,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.8,117,NA,0,0,D,25,2015
U1003,SO,06/20/15,D09,DE206,DN306,0,0,NA,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.1,113,NA,0,0,D,25,2015
U1011,SO,06/20/15,D09,DE206,DN306,2,0,NA,5,5,NA,3,0,0,0,3,1,0,0,0,0,0,0,NA,lab_finescale,14.4,111,NA,4,0,D,25,2015
U1055,SO,06/20/15,D11,DE205,DN305,0,1,NA,7,2,NA,1,3,0,2,6,1,0,0,0,0,0,0,NA,lab_finescale,17.7,115,NA,7,0,D,25,2015
U1036,SO,06/20/15,D11,DE205,DN305,1,2,NA,8,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18.6,119,NA,0,0,D,25,2015
U1047,SO,06/20/15,D11,DE205,DN305,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.3,113,NA,0,0,D,25,2015
U669,SO,06/21/15,J05,JE197,JN297,0,0,NA,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16,113,NA,0,0,J,25,2015
U678,SO,06/21/15,J05,JE197,JN297,1,0,NA,6,6,NA,1,0,0,1,2,0,0,0,0,0,0,0,NA,lab_finescale,24.5,128,NA,2,0,J,25,2015
U677,SO,06/21/15,J05,JE197,JN297,3,0,NA,6,0,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,22.5,135,NA,2,0,J,25,2015
U668,SO,06/21/15,J05,JE197,JN297,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22,125,NA,0,0,J,25,2015
U676,SO,06/21/15,J05,JE197,JN297,0,0,NA,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_finescale,19.8,118,NA,2,0,J,25,2015
U627,SO,06/21/15,J05,JE197,JN297,0,0,NA,6,1,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,19.2,117,NA,1,0,J,25,2015
U685,SO,06/21/15,J05,JE197,JN297,0,0,NA,4,2,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,24,133,NA,1,0,J,25,2015
U687,SO,06/21/15,J05,JE197,JN297,0,0,NA,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.9,125,NA,0,0,J,25,2015
U670,SO,06/21/15,J05,JE197,JN297,2,0,NA,4,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.9,118,NA,0,0,J,25,2015
U686,SO,06/21/15,J05,JE197,JN297,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22.8,125,NA,0,0,J,25,2015
U1351,SO,06/21/15,J06,JE196,JN296,0,0,NA,5,7,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,18.7,117,NA,2,0,J,25,2015
U1300,SO,06/21/15,J06,JE196,JN296,1,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,21.2,123,NA,0,0,J,25,2015
U1333,SO,06/21/15,J06,JE196,JN296,0,0,NA,0,13,NA,0,1,0,0,1,2,0,0,0,0,0,0,Cal C4 missing posterior end,lab_finescale,13.6,105,NA,3,0,J,25,2015
U1352,SO,06/21/15,J06,JE196,JN296,0,0,NA,1,3,NA,1,0,0,1,2,0,0,0,0,0,0,0,Cal mot missing posterior end,lab_finescale,NA,115,NA,2,0,J,25,2015
U1319,SO,06/21/15,J06,JE196,JN296,1,0,NA,4,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_finescale,18.1,116,NA,2,0,J,25,2015
U1299,SO,06/21/15,J06,JE196,JN296,1,0,NA,2,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,19.6,120,NA,0,0,J,25,2015
U1320,SO,06/21/15,J06,JE196,JN296,0,0,NA,9,4,NA,1,0,1,0,2,0,0,0,0,0,0,0,NA,lab_finescale,20,124,NA,2,0,J,25,2015
U1334,SO,06/21/15,J06,JE196,JN296,0,0,NA,1,0,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_finescale,13.1,113,NA,2,0,J,25,2015
U1361,SO,06/21/15,J06,JE196,JN296,0,0,NA,2,1,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,16,114,NA,2,0,J,25,2015
U1332,SO,06/21/15,J06,JE196,JN296,0,1,NA,2,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,15.8,112,NA,1,0,J,25,2015
U2920,CU,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.7,101,NA,0,0,D,26,2015
U2924,CU,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13,111,NA,0,0,D,26,2015
U3009,CU,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.4,108,NA,0,0,D,26,2015
U3010,CU,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,16.7,120,NA,0,0,D,26,2015
U3013,CU,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,NA,lab_motiles,11.8,112,NA,0,2,D,26,2015
U2514,PI,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,0,0,NA,lab_motiles,12.6,110,NA,0,3,D,26,2015
U2515,PI,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles,8.7,96,NA,2,0,D,26,2015
U2516,PI,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,NA,lab_motiles,15.9,NA,NA,1,2,D,26,2015
U2834,PI,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,lab_motiles,13.8,NA,NA,1,1,D,26,2015
U2835,PI,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,2,0,1,0,0,NA,lab_motiles,12.9,119,NA,2,4,D,26,2015
U2836,PI,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,1,0,1,0,NA,lab_motiles,10.8,111,NA,1,2,D,26,2015
U2837,PI,06/22/15,D09,DE214,DN314,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.9,117,NA,0,0,D,26,2015
U874,SO,06/22/15,D09,DE214,DN314,0,0,NA,2,3,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,20.4,106,NA,1,0,D,26,2015
U875,SO,06/22/15,D09,DE214,DN314,0,0,NA,1,0,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,19.4,122,NA,1,0,D,26,2015
U853,SO,06/22/15,D09,DE214,DN314,0,0,NA,3,1,NA,3,1,0,0,4,1,0,0,0,0,0,0,NA,lab_finescale,17.5,113,NA,5,0,D,26,2015
U872,SO,06/22/15,D09,DE214,DN314,1,0,NA,9,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16,115,NA,0,0,D,26,2015
U873,SO,06/22/15,D09,DE214,DN314,1,0,NA,0,1,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,14.4,111,NA,1,0,D,26,2015
U904,SO,06/22/15,D09,DE214,DN314,3,0,NA,4,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,19.1,124,NA,1,0,D,26,2015
U905,SO,06/22/15,D09,DE214,DN314,0,1,NA,2,2,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,13.3,110,NA,2,0,D,26,2015
U906,SO,06/22/15,D09,DE214,DN314,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.4,125,NA,0,0,D,26,2015
U913,SO,06/22/15,D09,DE214,DN314,2,1,NA,8,8,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,16.7,113,NA,1,0,D,26,2015
U912,SO,06/22/15,D09,DE214,DN314,2,0,NA,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.3,115,NA,0,0,D,26,2015
U1039,SO,06/22/15,D10,DE212,DN312,0,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,19.9,128,NA,0,0,D,26,2015
U1029,SO,06/22/15,D10,DE212,DN312,0,0,NA,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.8,133,NA,0,0,D,26,2015
U1050,SO,06/22/15,D10,DE212,DN312,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.3,129,NA,0,0,D,26,2015
U1071,SO,06/22/15,D10,DE212,DN312,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,23.2,134,NA,1,0,D,26,2015
U1072,SO,06/22/15,D10,DE212,DN312,0,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,20.4,125,NA,1,0,D,26,2015
U1040,SO,06/22/15,D10,DE212,DN312,0,1,NA,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18,126,NA,0,0,D,26,2015
U1073,SO,06/22/15,D10,DE212,DN312,1,0,NA,0,2,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,21.6,120,NA,1,0,D,26,2015
U1059,SO,06/22/15,D10,DE212,DN312,1,0,NA,0,5,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,18.9,126,NA,2,0,D,26,2015
U1081,SO,06/22/15,D10,DE212,DN312,2,0,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,21.3,131,NA,0,0,D,26,2015
U1058,SO,06/22/15,D10,DE212,DN312,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.7,124,NA,0,0,D,26,2015
U1030,SO,06/22/15,D10,DE212,DN312,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,19.6,123,NA,1,0,D,26,2015
U702,SO,06/23/15,J01,JE200,JN300,0,0,NA,8,0,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,22.3,121,NA,1,0,J,26,2015
U679,SO,06/23/15,J01,JE200,JN300,1,0,NA,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22.4,123,NA,0,0,J,26,2015
U680,SO,06/23/15,J01,JE200,JN300,0,0,NA,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18.5,118,NA,0,0,J,26,2015
U629,SO,06/23/15,J01,JE200,JN300,6,1,NA,0,6,NA,2,1,0,0,3,1,0,0,0,0,0,0,NA,lab_finescale,21,124,NA,4,0,J,26,2015
U689,SO,06/23/15,J01,JE200,JN300,0,1,NA,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,21.6,123,NA,0,0,J,26,2015
U690,SO,06/23/15,J01,JE200,JN300,0,0,NA,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,21,121,NA,0,0,J,26,2015
U701,SO,06/23/15,J01,JE200,JN300,0,0,NA,5,4,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,25.3,132,NA,1,0,J,26,2015
U703,SO,06/23/15,J01,JE200,JN300,0,0,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22.2,125,NA,0,0,J,26,2015
U688,SO,06/23/15,J01,JE200,JN300,0,1,NA,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22.3,121,NA,0,0,J,26,2015
U628,SO,06/23/15,J01,JE200,JN300,0,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22,128,NA,0,0,J,26,2015
U2548,CU,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,28.4,143,NA,0,0,J,26,2015
U3087,CU,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,24,136,NA,0,0,J,26,2015
U3088,CU,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,29.3,143,NA,0,0,J,26,2015
U3093,CU,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,14.4,117,NA,1,0,J,26,2015
U3094,CU,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,27.2,140,NA,0,0,J,26,2015
U2881,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,1,0,0,NA,lab_motiles,NA,139,NA,2,1,J,26,2015
U2882,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,2,0,2,0,0,0,0,0,0,0,NA,lab_motiles,24.2,135,NA,2,0,J,26,2015
U2883,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19.3,NA,NA,0,0,J,26,2015
U2884,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,27,NA,NA,1,0,J,26,2015
U2885,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,24.2,136,NA,1,0,J,26,2015
U2886,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,31.3,NA,NA,1,0,J,26,2015
U2887,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,22.2,133,NA,1,0,J,26,2015
U2888,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,0,NA,lab_motiles,25.1,137,NA,3,0,J,26,2015
U2889,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,25.2,135,NA,0,0,J,26,2015
U2890,PI,06/23/15,J02,JE201,JN301,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,22.7,134,NA,1,0,J,26,2015
U593,SO,06/23/15,J02,JE201,JN301,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.6,119,NA,0,0,J,26,2015
U576,SO,06/23/15,J02,JE201,JN301,1,0,NA,10,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,26.5,131,NA,0,0,J,26,2015
U578,SO,06/23/15,J02,JE201,JN301,1,0,NA,1,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,20.9,116,NA,1,0,J,26,2015
U329,SO,06/23/15,J02,JE201,JN301,1,1,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.9,116,NA,0,0,J,26,2015
U330,SO,06/23/15,J02,JE201,JN301,0,1,NA,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.9,115,NA,0,0,J,26,2015
U590,SO,06/23/15,J02,JE201,JN301,2,0,NA,3,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,20.9,121,NA,1,0,J,26,2015
U591,SO,06/23/15,J02,JE201,JN301,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.4,119,NA,0,0,J,26,2015
U621,SO,06/23/15,J02,JE201,JN301,1,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22.5,130,NA,0,0,J,26,2015
U577,SO,06/23/15,J02,JE201,JN301,0,0,NA,10,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.3,125,NA,0,0,J,26,2015
U592,SO,06/23/15,J02,JE201,JN301,1,0,NA,6,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.5,109,NA,0,0,J,26,2015
U4049,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,29.8,151,NA,0,0,J,26,2015
U4050,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,26.9,142,NA,1,0,J,26,2015
U4061,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19.4,128,NA,0,0,J,26,2015
U4062,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,19.2,130,NA,1,0,J,26,2015
U4109,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,24.1,136,NA,0,0,J,26,2015
U4123,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,25.6,135,NA,0,0,J,26,2015
U4134,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,24.2,137,NA,0,0,J,26,2015
U4143,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,27.2,NA,NA,0,0,J,26,2015
U4144,CU,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,20.4,129,NA,0,0,J,26,2015
U1051,CU,06/23/15,J03,JE199,JN299,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,20.7,131,NA,1,0,J,26,2015
U4925,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,27.8,152,NA,1,0,J,26,2015
U4926,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,25.5,136,NA,1,0,J,26,2015
U4927,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,22.9,128,NA,0,1,J,26,2015
U4929,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,20.3,130,NA,1,0,J,26,2015
U4937,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,22.3,129,NA,0,0,J,26,2015
U5045,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,22.7,131,NA,0,0,J,26,2015
U5046,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.9,125,NA,0,0,J,26,2015
U5047,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,lab_motiles,22.3,130,NA,0,1,J,26,2015
U5048,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,21.5,130,NA,0,0,J,26,2015
U5049,PI,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.6,NA,NA,0,0,J,26,2015
U4729,SO,06/23/15,J03,JE199,JN299,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,20.1,130,NA,0,0,J,26,2015
